,Address,City,Name,Rating,State,ZipCode
18116,124 NE 181st Ave,Portland,The Wallace Medical Concern,1.5,OR,97230
18117,13518 SE 97th Ave,Clackamas,Northwest Sleep Health,4.0,OR,97015
18118,2020 SE 182nd Ave,Gresham,Rockwood Community Health Center,1.0,OR,97233
18119,12100 SE Stevens Ct,Clackamas,Kaiser Permanente Clackamas Eye Care,3.5,OR,97086
18120,1508 Division St,Oregon City,Northwest Primary Care - Oregon City,5.0,OR,97045
18121,10100 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Talbert Medical Office,2.0,OR,97015
18122,4805 NE Glisan St,Portland,Providence Portland Medical Center,4.0,OR,97213
18123,3325 SE Hawthorne Blvd,Portland,ZOOM+Care - Hawthorne District,4.0,OR,97214
18124,5050 NE Hoyt St,Portland,The Oregon Clinic,3.0,OR,97213
18125,1111 NE 99th Ave,Portland,Providence Heart Clinic at The Oregon,5.0,OR,97220
18126,2722 NE 33rd Ave,Portland,Northwest Surrogacy Center,1.0,OR,97212
18127,11803 SE Mill Plain Blvd,Vancouver,CSL Plasma,1.0,WA,98684
18128,336 W Black Butte Blvd,Redmond,The Ross Clinic,5.0,OR,97756
18129,1501 NE Medical Center Dr,Bend,Bend Memorial Clinic,3.5,OR,97701
18130,1253 NW Canal Blvd,Redmond,St Charles Medical Center-Redmond,5.0,OR,97756
18131,1302 NE 3rd St,Bend,Mountain Medical Immediate Care,4.5,OR,97701
18132,865 SW Veterans Way,Redmond,Bend Memorial Clinic,1.0,OR,97756
18133,2088 NE Kim Ln,Bend,St Charles Medical Center - Bend,5.0,OR,97701
18134,1501 NE Medical Ctr Dr,Bend,Bend Memorial Clinic,2.5,OR,97701
18135,2084 NE Professional Ct.,Bend,Mosaic Medical,2.5,OR,97701
18136,61535 S Hwy 97,Bend,Coffman Vision Clinic,5.0,OR,97702
18137,464 NE Norton Ave,Bend,Center For Integrative Medicine,5.0,OR,97701
18138,336 W Black Butte Blvd,Redmond,The Ross Clinic,5.0,OR,97756
18139,1501 NE Medical Center Dr,Bend,Bend Memorial Clinic,3.5,OR,97701
18140,1253 NW Canal Blvd,Redmond,St Charles Medical Center-Redmond,5.0,OR,97756
18141,1302 NE 3rd St,Bend,Mountain Medical Immediate Care,4.5,OR,97701
18142,865 SW Veterans Way,Redmond,Bend Memorial Clinic,1.0,OR,97756
18143,2088 NE Kim Ln,Bend,St Charles Medical Center - Bend,5.0,OR,97701
18144,1501 NE Medical Ctr Dr,Bend,Bend Memorial Clinic,2.5,OR,97701
18145,2084 NE Professional Ct.,Bend,Mosaic Medical,2.5,OR,97701
18146,61535 S Hwy 97,Bend,Coffman Vision Clinic,5.0,OR,97702
18147,464 NE Norton Ave,Bend,Center For Integrative Medicine,5.0,OR,97701
18148,2504 Samaritan Dr,San Jose,Crescent Medical Center,4.5,CA,95124
18149,246 Ranch Dr,Milpitas,McCarthy Medical Center,3.5,CA,95035
18150,143 N Main St,Milpitas,Valley Health Center Milpitas,4.0,CA,95035
18151,20730 Valley Green Dr,Cupertino,Apple Wellness Center,5.0,CA,95014
18152,2998 S Bascom Ave,San Jose,After Hours Healthcare Clinic - Los Gatos/Campbell,4.0,CA,95124
18153,Mountain View Center,Mountain View,Palo Alto Medical Foundation,2.5,CA,94040
18154,1470 Halford Ave,Santa Clara,St Thomas Medical Clinic,4.5,CA,95051
18155,710 Lawrence Expy,Santa Clara,Kaiser Permanente Santa Clara Medical Center,3.5,CA,95051
18156,225 N Jackson Ave,San Jose,Regional Medical Center,3.0,CA,95116
18157,1075 N 10th St,San Jose,Buddy's Cannabis,4.5,CA,95112
18158,Santa Clara Center,Santa Clara,Palo Alto Medical Foundation,3.0,CA,95051
18159,751 S Bascom Ave,San Jose,Santa Clara Valley Medical Center,2.0,CA,95128
18160,1870 Lundy Ave,San Jose,North East Medical Services - 1870 Lundy Clinic,3.0,CA,95131
18161,1263 E Arques Ave,Sunnyvale,Kaiser Permanente Santa Clara Arques Medical Offices,4.5,CA,94085
18162,500 E Remington Dr,Sunnyvale,Elite Medical Center,4.0,CA,94087
18163,220 E. Hacienda Ave.,Campbell,Kaiser Permanente Campbell Medical Offices,3.5,CA,95008
18164,15899 Los Gatos Almaden Rd,Los Gatos,Scanbabies - LRD Diagnostic Ultrasound Service,5.0,CA,95032
18165,2951 Winchester Blvd,Campbell,Vein Specialty Medical Clinic,4.5,CA,95008
18166,55 E Julian St,San Jose,St. James Health Center,3.0,CA,95112
18167,770 E. Calaveras Blvd.,Milpitas,Kaiser Permanente Milpitas Medical Offices,3.5,CA,95035
18168,195 E Virginia St,San Jose,Gardner Health Center,4.0,CA,95112
18169,841 Blossom Hill Rd,San Jose,Prenatal Peek - 3D/4D Ultrasound,4.5,CA,95123
18170,1835 Cunningham Ave,San Jose,Pacific Free Clinic,5.0,CA,95122
18171,15195 National Ave,Los Gatos,Breast Imaging Specialists,4.5,CA,95032
18172,555 Castro St.,Mountain View,Kaiser Permanente Mountain View Medical Offices,3.5,CA,94041
18173,625 Lincoln Ave,San Jose,San Jose Medical Group  - Lincoln Branch,2.5,CA,95126
18174,1267 Meridian Ave,San Jose,Willow Glen Center,4.5,CA,95125
18175,3571 N First St,San Jose,Cisco LifeConnections Health Center & Pharmacy,4.0,CA,95134
18176,500 Tully Rd,San Jose,Valley Health Center at Tully,3.5,CA,95111
18177,301 Old San Francisco Rd,Sunnyvale,Palo Alto Medical Foundation Sunnyvale Center,3.0,CA,94086
18178,2516 Samaritan Dr,San Jose,Mind & Body Pain Clinic,4.5,CA,95124
18179,500 E Remington Dr,Sunnyvale,Sunnyvale Weight Loss and Spa,4.5,CA,94087
18180,1893 Monterey Rd,San Jose,U.S. HealthWorks Medical Group,2.5,CA,95112
18181,589 Los Coches St,Milpitas,Kaiser Permanente Medical Offices - Milpitas Pediatrics,4.0,CA,95035
18182,5440 Thornwood Dr,San Jose,Planned Parenthood - Blossom Hill Health Center,3.5,CA,95123
18183,1691 The Alameda,San Jose,Planned Parenthood - San Jose Health Center,3.0,CA,95126
18184,2737 Walsh Ave,Santa Clara,Alliance Occupational Medicine,3.0,CA,95051
18185,16400 Lark Ave,Los Gatos,Los Gatos Urgent Care,3.5,CA,95032
18186,554 Blossom Hill Rd,San Jose,Samaritan Medical Care Center,2.5,CA,95123
18187,3010 Olcott St,Santa Clara,Grace Adult Day Health Care,4.5,CA,95054
18188,2591 S Bascom Ave,Campbell,SVCare Bascom,5.0,CA,95008
18189,14830 Los Gatos Blvd,Los Gatos,Vital Health Institute,4.5,CA,95032
18190,10393 Torre Ave,Cupertino,"Michael A Sodeifi, DMD MD",5.0,CA,95014
18191,14527 S Bascom Ave,Los Gatos,"Kenneth A Miller, MD",3.5,CA,95032
18192,455 O'Connor Dr,San Jose,Family Medicine Associates,3.5,CA,95128
18193,2652 El Camino Real,Santa Clara,Santa Clara Center Pediatrics - Palo Alto Medical Foundation,3.5,CA,95051
18194,976 Lenzen Ave,San Jose,The Crane Center,5.0,CA,95126
18195,10050 Bubb Rd,Cupertino,US HealthWorks Medical Group,2.5,CA,95014
18196,300 Orchard City Dr,Campbell,San Andreas Regional Center,3.0,CA,95008
18197,2211 Moorpark Ave,San Jose,"MedPixels Medical Services, PC",5.0,CA,95128
18198,1870 Lundy Ave,San Jose,North East Medical Services - 1870 Lundy Clinic,3.0,CA,95131
18199,1720 Ringwood Ave,San Jose,NMCI Medical Clinic - San Jose,0.0,CA,95131
18200,1075 N 10th St,San Jose,Buddy's Cannabis,4.5,CA,95112
18201,Bldg Bldg 2,San Jose,Kaiser Permanente,0.0,CA,95101
18202,1621 S Main St,Milpitas,K & Y Groups Inc.,5.0,CA,95035
18203,511 Montague Expressway,Milpitas,My Best Homecare,2.0,CA,95035
18204,571 Cottonwood Dr,San Jose,Bristol-Myers Squibb,5.0,CA,95131
18205,1001 S Milpitas Blvd,Milpitas,Life Scan,4.0,CA,95035
18206,175 N Jackson Ave,San Jose,Spark Sleep Solutions,4.0,CA,95116
18207,,San Jose,Bodies In Motion Fitness,5.0,CA,95110
18208,55 E Julian St,San Jose,St. James Health Center,3.0,CA,95112
18209,195 E Virginia St,San Jose,Gardner Health Center,4.0,CA,95112
18210,25 N 14th St,San Jose,Quest Diagnostics,2.5,CA,95112
18211,725 E Santa Clara St,San Jose,Gardner Downtown Health Center,1.0,CA,95112
18212,976 Lenzen Ave,San Jose,The Crane Center,5.0,CA,95126
18213,976 Lenzen Avenue,San Jose,Santa Clara Valley Medical Center,1.5,CA,95126
18214,173 N Morrison Ave,San Jose,South Valley Multi-Specialty Medical Group,3.5,CA,95126
18215,1570 The Alameda,San Jose,The Valley Psychiatric Medical Group,3.0,CA,95126
18216,200 Jose Figueres Ave,San Jose,Cancer Care Institute,5.0,CA,95116
18217,O'Connor Medical Building,San Jose,PainCare of Silicon Valley,4.0,CA,95128
18218,123 Di Salvo Ave,San Jose,Hunter Laboratories,3.0,CA,95128
18219,100 O'connor Dr,San Jose,Internal Harmony,4.5,CA,95128
18220,125 ciro ave,San Jose,O'connor Hospital Wound Care Clinic,5.0,CA,95123
18221,498 OConnor Drive,San Jose,Natural Family Planning Center For Life-O'Connor Hospital,5.0,CA,95128
18222,455 Oconnor Dr,San Jose,Sleep Medicine Services - Clinic,3.5,CA,95128
18223,235 Oconnor Dr,San Jose,Advanced Surgery Center,4.0,CA,95128
18224,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
18225,336 W Black Butte Blvd,Redmond,The Ross Clinic,5.0,OR,97756
18226,1501 NE Medical Center Dr,Bend,Bend Memorial Clinic,3.5,OR,97701
18227,1253 NW Canal Blvd,Redmond,St Charles Medical Center-Redmond,5.0,OR,97756
18228,1302 NE 3rd St,Bend,Mountain Medical Immediate Care,4.5,OR,97701
18229,865 SW Veterans Way,Redmond,Bend Memorial Clinic,1.0,OR,97756
18230,2088 NE Kim Ln,Bend,St Charles Medical Center - Bend,5.0,OR,97701
18231,1501 NE Medical Ctr Dr,Bend,Bend Memorial Clinic,2.5,OR,97701
18232,2084 NE Professional Ct.,Bend,Mosaic Medical,2.5,OR,97701
18233,61535 S Hwy 97,Bend,Coffman Vision Clinic,5.0,OR,97702
18234,464 NE Norton Ave,Bend,Center For Integrative Medicine,5.0,OR,97701
18235,36860 Industrial Way,Sandy,Legacy Medical Group-Firwood,2.0,OR,97055
18236,2850 SE Powell Valley Rd,Gresham,Legacy-GoHealth Urgent Care - Gresham,2.5,OR,97045
18237,440 NW Division St,Gresham,Providence Medical Group,4.0,OR,97030
18238,2075 NE Division St,Gresham,Rose City Urgent Care and Family Practice,1.5,OR,97030
18239,831 NW Council Dr,Gresham,Columbia Pain and Spine Institute,3.0,OR,97030
18240,24076 SE Stark,Gresham,Center For Men's & Women's Urology,1.0,OR,97030
18241,10180 SE Sunnyside Rd,Clackamas,Kaiser Permanente Brookside Center,2.5,OR,97015
18242,1111 NE 99th Ave,Portland,The Oregon Clinic,3.5,OR,97220
18243,1900 SE McLoughlin Blvd,Oregon City,Legacy-GoHealth Urgent Care - Oregon City,4.0,OR,97045
18244,9290 SE Sunnybrook Blvd,Clackamas,Providence Clackamas Medical Plaza,4.5,OR,97015
18245,124 NE 181st Ave,Portland,The Wallace Medical Concern,1.5,OR,97230
18246,13518 SE 97th Ave,Clackamas,Northwest Sleep Health,4.0,OR,97015
18247,1500 Division St,Oregon City,Providence Williamette Falls Medical Center,2.5,OR,97045
18248,2020 SE 182nd Ave,Gresham,Rockwood Community Health Center,1.0,OR,97233
18249,12100 SE Stevens Ct,Clackamas,Kaiser Permanente Clackamas Eye Care,3.5,OR,97086
18250,9800 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Scott Medical Office,2.5,OR,97015
18251,4160 NE Sandy Blvd,Portland,Portland Urgent Care,4.0,OR,97212
18252,902 SE 164th Ave,Vancouver,ZOOM+Care - Mill Plain,4.5,WA,98683
18253,1508 Division St,Oregon City,Northwest Primary Care - Oregon City,5.0,OR,97045
18254,10100 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Talbert Medical Office,2.0,OR,97015
18255,12710 SE Division St,Portland,Multnomah County Health Department,4.0,OR,97236
18256,4805 NE Glisan St,Portland,Providence Portland Medical Center,4.0,OR,97213
18257,8935 SE Powell Blvd,Portland,Rosewood Family Health Center,2.5,OR,97266
18258,3325 SE Hawthorne Blvd,Portland,ZOOM+Care - Hawthorne District,4.0,OR,97214
18259,1700 NE 102nd Ave,Portland,Kaiser Permanente Gateway Medical Office,2.5,OR,97220
18260,10201 SE Main Street,Portland,Adventist Health Medical Group Portland Lung Clinic,4.0,OR,97216
18261,3231 SE 50th,Portland,Planned Parenthood - SE Portland Center,3.0,OR,97206
18262,7033 NE Sandy Blvd,Portland,AFC Urgent Care,3.0,OR,97213
18263,5847 NE 122nd Ave,Portland,The Portland Clinic - Columbia,3.0,OR,97220
18264,5050 NE Hoyt St,Portland,The Oregon Clinic,3.0,OR,97213
18265,1111 NE 99th Ave,Portland,Providence Heart Clinic at The Oregon,5.0,OR,97220
18266,819 NE 47th Avenue,Portland,Providence Cancer Center,4.0,OR,97213
18267,305 SE Chkalov Dr,Vancouver,Legacy-GoHealth Urgent Care - Cascade Park,4.5,WA,98683
18268,12029 NE Glenn Widing Dr,Portland,Apria Healthcare,1.5,OR,97220
18269,203 SE Park Plaza Dr Suite 140,Vancouver,Kaiser Permanente Mill Plain One Medical Office,5.0,WA,98684
18270,7410 Delaware Ln,Vancouver,Sea-Mar Community Health Center,2.0,WA,98664
18271,5050 NE Hoyt St,Portland,Providence Medical Group-Cascade,1.5,OR,97213
18272,2722 NE 33rd Ave,Portland,Northwest Surrogacy Center,1.0,OR,97212
18273,11803 SE Mill Plain Blvd,Vancouver,CSL Plasma,1.0,WA,98684
18274,4610 NE 77th Ave,Vancouver,Passport Health,2.5,WA,98662
18275,9430 NE Vancouver Mall Dr,Vancouver,Man Alive,5.0,WA,98662
18276,1075 N 10th St,San Jose,Buddy's Cannabis,4.5,CA,95112
18277,246 Ranch Dr,Milpitas,McCarthy Medical Center,3.5,CA,95035
18278,1470 Halford Ave,Santa Clara,St Thomas Medical Clinic,4.5,CA,95051
18279,710 Lawrence Expy,Santa Clara,Kaiser Permanente Santa Clara Medical Center,3.5,CA,95051
18280,225 N Jackson Ave,San Jose,Regional Medical Center,3.0,CA,95116
18281,2998 S Bascom Ave,San Jose,After Hours Healthcare Clinic - Los Gatos/Campbell,4.0,CA,95124
18282,751 S Bascom Ave,San Jose,Santa Clara Valley Medical Center,2.0,CA,95128
18283,Santa Clara Center,Santa Clara,Palo Alto Medical Foundation,3.0,CA,95051
18284,1870 Lundy Ave,San Jose,North East Medical Services - 1870 Lundy Clinic,3.0,CA,95131
18285,55 E Julian St,San Jose,St. James Health Center,3.0,CA,95112
18286,1263 E Arques Ave,Sunnyvale,Kaiser Permanente Santa Clara Arques Medical Offices,4.5,CA,94085
18287,195 E Virginia St,San Jose,Gardner Health Center,4.0,CA,95112
18288,625 Lincoln Ave,San Jose,San Jose Medical Group  - Lincoln Branch,2.5,CA,95126
18289,1691 The Alameda,San Jose,Planned Parenthood - San Jose Health Center,3.0,CA,95126
18290,1267 Meridian Ave,San Jose,Willow Glen Center,4.5,CA,95125
18291,3571 N First St,San Jose,Cisco LifeConnections Health Center & Pharmacy,4.0,CA,95134
18292,1835 Cunningham Ave,San Jose,Pacific Free Clinic,5.0,CA,95122
18293,976 Lenzen Ave,San Jose,The Crane Center,5.0,CA,95126
18294,220 E. Hacienda Ave.,Campbell,Kaiser Permanente Campbell Medical Offices,3.5,CA,95008
18295,2737 Walsh Ave,Santa Clara,Alliance Occupational Medicine,3.0,CA,95051
18296,455 O'Connor Dr,San Jose,Family Medicine Associates,3.5,CA,95128
18297,2951 Winchester Blvd,Campbell,Vein Specialty Medical Clinic,4.5,CA,95008
18298,3010 Olcott St,Santa Clara,Grace Adult Day Health Care,4.5,CA,95054
18299,1893 Monterey Rd,San Jose,U.S. HealthWorks Medical Group,2.5,CA,95112
18300,500 Tully Rd,San Jose,Valley Health Center at Tully,3.5,CA,95111
18301,2211 Moorpark Ave,San Jose,"MedPixels Medical Services, PC",5.0,CA,95128
18302,2652 El Camino Real,Santa Clara,Santa Clara Center Pediatrics - Palo Alto Medical Foundation,3.5,CA,95051
18303,2065 Forest Ave,San Jose,Skyline Health Care Center,2.5,CA,95128
18304,1333 Meridian Ave,San Jose,Indian Health Center of Santa Clara Valley,3.0,CA,95125
18305,989 Story Rd,San Jose,"Randal T. Pham, M.D., M.S., F.A.C.S",3.5,CA,95122
18306,2039 Forest Ave,San Jose,Maxillofacial Surgery Center of San Jose,4.0,CA,95128
18307,2591 S Bascom Ave,Campbell,SVCare Bascom,5.0,CA,95008
18308,200 Jose Figueres Ave,San Jose,Cancer Care Institute,5.0,CA,95116
18309,1190 S Bascom Ave,San Jose,O'connor Health Center,5.0,CA,95128
18310,300 Orchard City Dr,Campbell,San Andreas Regional Center,3.0,CA,95008
18311,100 O'connor Dr,San Jose,Internal Harmony,4.5,CA,95128
18312,O'Connor Medical Building,San Jose,PainCare of Silicon Valley,4.0,CA,95128
18313,123 Di Salvo Ave,San Jose,Hunter Laboratories,3.0,CA,95128
18314,1671 The Alameda,San Jose,RealOptions Pregnancy Medical Clinics,5.0,CA,95126
18315,498 OConnor Drive,San Jose,Natural Family Planning Center For Life-O'Connor Hospital,5.0,CA,95128
18316,1580 Winchester Blvd,Campbell,Gateway Family Medical Center,3.0,CA,95008
18317,125 ciro ave,San Jose,O'connor Hospital Wound Care Clinic,5.0,CA,95123
18318,828 S Bascom Ave,San Jose,Vision Upright MRI,4.0,CA,95128
18319,3030 Alum Rock Ave,San Jose,CompreCare Health Center,2.0,CA,95127
18320,50 E Hamilton Ave,Campbell,LabCorp,3.0,CA,95008
18321,1399 S Winchester Blvd,San Jose,Whole Body Chiropractic & Massage,4.5,CA,95128
18322,455 Oconnor Dr,San Jose,Sleep Medicine Services - Clinic,3.5,CA,95128
18323,976 Lenzen Avenue,San Jose,Santa Clara Valley Medical Center,1.5,CA,95126
18324,Silicon Valley Sports Medicine,Campbell,"Tiffany L Gorman, MD",4.5,CA,95008
18325,725 E Santa Clara St,San Jose,Gardner Downtown Health Center,1.0,CA,95112
18326,36860 Industrial Way,Sandy,Legacy Medical Group-Firwood,2.0,OR,97055
18327,2850 SE Powell Valley Rd,Gresham,Legacy-GoHealth Urgent Care - Gresham,2.5,OR,97045
18328,440 NW Division St,Gresham,Providence Medical Group,4.0,OR,97030
18329,2075 NE Division St,Gresham,Rose City Urgent Care and Family Practice,1.5,OR,97030
18330,831 NW Council Dr,Gresham,Columbia Pain and Spine Institute,3.0,OR,97030
18331,24076 SE Stark,Gresham,Center For Men's & Women's Urology,1.0,OR,97030
18332,10180 SE Sunnyside Rd,Clackamas,Kaiser Permanente Brookside Center,2.5,OR,97015
18333,1111 NE 99th Ave,Portland,The Oregon Clinic,3.5,OR,97220
18334,1900 SE McLoughlin Blvd,Oregon City,Legacy-GoHealth Urgent Care - Oregon City,4.0,OR,97045
18335,9290 SE Sunnybrook Blvd,Clackamas,Providence Clackamas Medical Plaza,4.5,OR,97015
18336,124 NE 181st Ave,Portland,The Wallace Medical Concern,1.5,OR,97230
18337,13518 SE 97th Ave,Clackamas,Northwest Sleep Health,4.0,OR,97015
18338,1500 Division St,Oregon City,Providence Williamette Falls Medical Center,2.5,OR,97045
18339,2020 SE 182nd Ave,Gresham,Rockwood Community Health Center,1.0,OR,97233
18340,12100 SE Stevens Ct,Clackamas,Kaiser Permanente Clackamas Eye Care,3.5,OR,97086
18341,9800 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Scott Medical Office,2.5,OR,97015
18342,4160 NE Sandy Blvd,Portland,Portland Urgent Care,4.0,OR,97212
18343,902 SE 164th Ave,Vancouver,ZOOM+Care - Mill Plain,4.5,WA,98683
18344,1508 Division St,Oregon City,Northwest Primary Care - Oregon City,5.0,OR,97045
18345,10100 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Talbert Medical Office,2.0,OR,97015
18346,12710 SE Division St,Portland,Multnomah County Health Department,4.0,OR,97236
18347,4805 NE Glisan St,Portland,Providence Portland Medical Center,4.0,OR,97213
18348,8935 SE Powell Blvd,Portland,Rosewood Family Health Center,2.5,OR,97266
18349,3325 SE Hawthorne Blvd,Portland,ZOOM+Care - Hawthorne District,4.0,OR,97214
18350,1700 NE 102nd Ave,Portland,Kaiser Permanente Gateway Medical Office,2.5,OR,97220
18351,10201 SE Main Street,Portland,Adventist Health Medical Group Portland Lung Clinic,4.0,OR,97216
18352,3231 SE 50th,Portland,Planned Parenthood - SE Portland Center,3.0,OR,97206
18353,7033 NE Sandy Blvd,Portland,AFC Urgent Care,3.0,OR,97213
18354,5847 NE 122nd Ave,Portland,The Portland Clinic - Columbia,3.0,OR,97220
18355,5050 NE Hoyt St,Portland,The Oregon Clinic,3.0,OR,97213
18356,1111 NE 99th Ave,Portland,Providence Heart Clinic at The Oregon,5.0,OR,97220
18357,819 NE 47th Avenue,Portland,Providence Cancer Center,4.0,OR,97213
18358,305 SE Chkalov Dr,Vancouver,Legacy-GoHealth Urgent Care - Cascade Park,4.5,WA,98683
18359,12029 NE Glenn Widing Dr,Portland,Apria Healthcare,1.5,OR,97220
18360,203 SE Park Plaza Dr Suite 140,Vancouver,Kaiser Permanente Mill Plain One Medical Office,5.0,WA,98684
18361,7410 Delaware Ln,Vancouver,Sea-Mar Community Health Center,2.0,WA,98664
18362,5050 NE Hoyt St,Portland,Providence Medical Group-Cascade,1.5,OR,97213
18363,2722 NE 33rd Ave,Portland,Northwest Surrogacy Center,1.0,OR,97212
18364,11803 SE Mill Plain Blvd,Vancouver,CSL Plasma,1.0,WA,98684
18365,4610 NE 77th Ave,Vancouver,Passport Health,2.5,WA,98662
18366,9430 NE Vancouver Mall Dr,Vancouver,Man Alive,5.0,WA,98662
18367,55 E Julian St,San Jose,St. James Health Center,3.0,CA,95112
18368,195 E Virginia St,San Jose,Gardner Health Center,4.0,CA,95112
18369,25 N 14th St,San Jose,Quest Diagnostics,2.5,CA,95112
18370,725 E Santa Clara St,San Jose,Gardner Downtown Health Center,1.0,CA,95112
18371,976 Lenzen Ave,San Jose,The Crane Center,5.0,CA,95126
18372,976 Lenzen Avenue,San Jose,Santa Clara Valley Medical Center,1.5,CA,95126
18373,173 N Morrison Ave,San Jose,South Valley Multi-Specialty Medical Group,3.5,CA,95126
18374,1570 The Alameda,San Jose,The Valley Psychiatric Medical Group,3.0,CA,95126
18375,200 Jose Figueres Ave,San Jose,Cancer Care Institute,5.0,CA,95116
18376,1042 Lincoln Ave,San Jose,Wellness Center at La Concha Spa,0.0,CA,95125
18377,O'Connor Medical Building,San Jose,PainCare of Silicon Valley,4.0,CA,95128
18378,123 Di Salvo Ave,San Jose,Hunter Laboratories,3.0,CA,95128
18379,100 O'connor Dr,San Jose,Internal Harmony,4.5,CA,95128
18380,125 ciro ave,San Jose,O'connor Hospital Wound Care Clinic,5.0,CA,95123
18381,498 OConnor Drive,San Jose,Natural Family Planning Center For Life-O'Connor Hospital,5.0,CA,95128
18382,455 Oconnor Dr,San Jose,Sleep Medicine Services - Clinic,3.5,CA,95128
