ProviderID,HospitalName,Address,City,State,ZipCode,HospitalOverallRating,MortalityNationalComparison,SafetyOfCareNationalComparison,ReadmissionNationalComparison,PatientExperienceNationalComparison,EffectivenessOfCareNationalComparison,TimelinessOfCareNationalComparison,EfficientUseOfMedicalImagingNationalComparison,AverageEffectiveCareScore,AverageReadmissionScore,MortalityComp,SafetyOfCareComp,ReadmissionComp,PatientExperienceComp,EffectivenessOfCareComp,TimelinessOfCareComp,EfficientUseOfMedicalImagingComp,SafetyGrade,YelpRating,SafetyGradeNumeric
161333,STORY COUNTY HOSPITAL,640 SOUTH 19TH STREET,NEVADA,IA,50201,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,92.33333333333331,16.066666666666666,,,,,,,,,,
161335,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,INDEPENDENCE,IA,50644,Not Available,Not Available,Not Available,Same as the National average,Not Available,Not Available,Not Available,Not Available,63.25,16.46,,,0.0,,,,,,,
161336,HEGG MEMORIAL HEALTH CENTER,1202 21ST AVENUE,ROCK VALLEY,IA,51247,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,62.33333333333334,16.033333333333335,,,,,,,,,,
161337,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,Not Available,Not Available,Not Available,Same as the National average,Not Available,Not Available,Not Available,Not Available,100.0,15.080000000000002,,,0.0,,,,,,,
161338,MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN,201 EIGHTH AVENUE SE,OELWEIN,IA,50662,3,Same as the National average,Not Available,Same as the National average,Not Available,Same as the National average,Not Available,Not Available,48.75,16.45714285714286,0.0,,0.0,,0.0,,,,,
161339,WAVERLY HEALTH CENTER,312  9TH STREET SW,WAVERLY,IA,50677,4,Same as the National average,Not Available,Same as the National average,Above the National average,Same as the National average,Same as the National average,Same as the National average,92.45454545454544,14.0125,0.0,,0.0,1.0,0.0,0.0,0.0,,,
161340,DECATUR COUNTY HOSPITAL,1405 NW CHURCH STREET,LEON,IA,50144,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,85.5,16.433333333333334,,,,,,,,,,
161341,LUCAS COUNTY HEALTH CENTER,1200 NORTH 7TH STREET,CHARITON,IA,50049,3,Same as the National average,Not Available,Same as the National average,Not Available,Same as the National average,Above the National average,Not Available,63.07692307692307,15.9,0.0,,0.0,,0.0,1.0,,,,
161342,MONROE COUNTY HOSPITAL,6580 165TH STREET,ALBIA,IA,52531,Not Available,Not Available,Not Available,Same as the National average,Not Available,Not Available,Above the National average,Not Available,66.0,16.400000000000002,,,0.0,,,1.0,,,,
161343,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,4,Same as the National average,Not Available,Same as the National average,Above the National average,Not Available,Not Available,Not Available,72.8,13.9375,0.0,,0.0,1.0,,,,,,
161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,3,Same as the National average,Not Available,Same as the National average,Not Available,Same as the National average,Not Available,Not Available,86.25,15.671428571428573,0.0,,0.0,,0.0,,,,,
161345,OSCEOLA COMMUNITY HOSPITAL,600 9TH AVENUE NORTH,SIBLEY,IA,51249,4,Same as the National average,Not Available,Same as the National average,Above the National average,Not Available,Not Available,Not Available,73.0,15.671428571428573,0.0,,0.0,1.0,,,,,,
161346,SIOUX CENTER HEALTH,1101 9TH STREET SE,SIOUX CENTER,IA,51250,Not Available,Not Available,Not Available,Not Available,Same as the National average,Not Available,Not Available,Not Available,83.0,16.400000000000002,,,,0.0,,,,,,
161347,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,CHARLES CITY,IA,50616,4,Same as the National average,Not Available,Same as the National average,Above the National average,Same as the National average,Same as the National average,Not Available,77.84615384615384,15.566666666666665,0.0,,0.0,1.0,0.0,0.0,,,,
161348,CLARKE COUNTY HOSPITAL,800 S FILLMORE ST,OSCEOLA,IA,50213,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,93.5,14.566666666666668,,,,,,,,,,
161349,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,Not Available,Same as the National average,Not Available,Same as the National average,Not Available,Not Available,Not Available,Not Available,85.0,15.314285714285715,0.0,,0.0,,,,,,,
161350,STEWART MEMORIAL COMMUNITY HOSPITAL,1301 WEST MAIN STREET,LAKE CITY,IA,51449,4,Same as the National average,Not Available,Same as the National average,Not Available,Not Available,Not Available,Same as the National average,62.5,14.1,0.0,,0.0,,,,0.0,,,
161351,AVERA HOLY FAMILY HOSPITAL,826 NORTH 8TH STREET,ESTHERVILLE,IA,51334,4,Same as the National average,Not Available,Same as the National average,Above the National average,Same as the National average,Same as the National average,Not Available,81.22222222222223,14.416666666666664,0.0,,0.0,1.0,0.0,0.0,,,,
161352,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,Not Available,Same as the National average,Not Available,Same as the National average,Not Available,Not Available,Not Available,Not Available,70.5,15.385714285714286,0.0,,0.0,,,,,,,
161353,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,3,Same as the National average,Not Available,Same as the National average,Not Available,Not Available,Not Available,Same as the National average,98.0,16.077777777777776,0.0,,0.0,,,,0.0,,,
161354,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445,3,Not Available,Not Available,Same as the National average,Not Available,Same as the National average,Same as the National average,Not Available,55.375,16.38,,,0.0,,0.0,0.0,,,,
161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,3,Same as the National average,Not Available,Same as the National average,Not Available,Below the National average,Above the National average,Same as the National average,65.6,15.9,0.0,,0.0,,-1.0,1.0,0.0,,,
161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,3,Same as the National average,Not Available,Same as the National average,Not Available,Not Available,Not Available,Below the National average,94.0,16.214285714285715,0.0,,0.0,,,,-1.0,,,
161357,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,Not Available,Same as the National average,Not Available,Same as the National average,Not Available,Not Available,Not Available,Not Available,90.0,15.157142857142857,0.0,,0.0,,,,,,,
161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,3,Same as the National average,Not Available,Same as the National average,Above the National average,Not Available,Not Available,Same as the National average,99.5,15.766666666666667,0.0,,0.0,1.0,,,0.0,,,
161360,ORANGE CITY AREA HEALTH SYSTEM,1000 LINCOLN CIRCLE SE,ORANGE CITY,IA,51041,4,Same as the National average,Not Available,Same as the National average,Above the National average,Not Available,Not Available,Not Available,85.875,14.375,0.0,,0.0,1.0,,,,,,
161361,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,Not Available,Same as the National average,Not Available,Same as the National average,Not Available,Not Available,Not Available,Not Available,54.5,15.742857142857142,0.0,,0.0,,,,,,,
161362,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,4,Same as the National average,Not Available,Above the National average,Above the National average,Not Available,Not Available,Not Available,90.0,15.885714285714286,0.0,,1.0,1.0,,,,,,
161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,3,Same as the National average,Not Available,Same as the National average,Above the National average,Not Available,Not Available,Not Available,97.66666666666669,15.59,0.0,,0.0,1.0,,,,,,
161364,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,4,Same as the National average,Not Available,Same as the National average,Above the National average,Not Available,Not Available,Same as the National average,96.5,16.157142857142855,0.0,,0.0,1.0,,,0.0,,,
161365,GREATER REGIONAL MEDICAL CENTER,1700 WEST TOWNLINE ROAD,CRESTON,IA,50801,4,Not Available,Not Available,Same as the National average,Above the National average,Below the National average,Above the National average,Same as the National average,78.94736842105263,15.428571428571427,,,0.0,1.0,-1.0,1.0,0.0,,,
161366,SHENANDOAH MEDICAL CENTER,300 PERSHING AVENUE,SHENANDOAH,IA,51601,Not Available,Same as the National average,Not Available,Same as the National average,Not Available,Not Available,Not Available,Not Available,73.2,15.8,0.0,,0.0,,,,,,,
161367,PELLA REGIONAL HEALTH CENTER,404 JEFFERSON STREET,PELLA,IA,50219,4,Same as the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,Above the National average,Below the National average,89.66666666666669,13.5,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,,,
161368,FLOYD VALLEY HOSPITAL,714 LINCOLN ST NE,LE MARS,IA,51031,4,Same as the National average,Not Available,Same as the National average,Above the National average,Not Available,Not Available,Not Available,97.57142857142857,14.1125,0.0,,0.0,1.0,,,,,,
161370,LORING HOSPITAL,211 HIGHLAND AVENUE PO BOX 217,SAC CITY,IA,50583,3,Same as the National average,Not Available,Same as the National average,Not Available,Not Available,Not Available,Same as the National average,63.33333333333334,15.971428571428573,0.0,,0.0,,,,0.0,,,
161371,WINNESHIEK MEDICAL CENTER,901 MONTGOMERY STREET,DECORAH,IA,52101,3,Same as the National average,Not Available,Same as the National average,Above the National average,Same as the National average,Above the National average,Not Available,74.18181818181819,14.558333333333332,0.0,,0.0,1.0,0.0,1.0,,,,
161372,BOONE COUNTY HOSPITAL,1015 UNION STREET,BOONE,IA,50036,3,Same as the National average,Not Available,Same as the National average,Same as the National average,Not Available,Above the National average,Below the National average,75.0909090909091,14.72,0.0,,0.0,0.0,,1.0,-1.0,,,
161374,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,4,Same as the National average,Not Available,Same as the National average,Above the National average,Same as the National average,Same as the National average,Not Available,65.25,15.122222222222224,0.0,,0.0,1.0,0.0,0.0,,,,
161375,BUENA VISTA REGIONAL MEDICAL CENTER,1525 WEST 5TH STREET,STORM LAKE,IA,50588,3,Same as the National average,Not Available,Same as the National average,Not Available,Same as the National average,Same as the National average,Not Available,55.14285714285714,14.44,0.0,,0.0,,0.0,0.0,,,,
161376,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,3,Same as the National average,Not Available,Same as the National average,Same as the National average,Same as the National average,Not Available,Below the National average,85.55555555555556,16.257142857142856,0.0,,0.0,0.0,0.0,,-1.0,,,
161377,MERCY MEDICAL CENTER-CENTERVILLE,ONE ST JOSEPH'S DRIVE,CENTERVILLE,IA,52544,3,Same as the National average,Not Available,Same as the National average,Same as the National average,Not Available,Not Available,Not Available,90.8,15.442857142857141,0.0,,0.0,0.0,,,,,,
161379,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,4,Same as the National average,Not Available,Above the National average,Above the National average,Same as the National average,Not Available,Below the National average,98.0,14.66,0.0,,1.0,1.0,0.0,,-1.0,,,
161380,HANSEN FAMILY HOSPITAL,920 SOUTH OAK STREET,IOWA FALLS,IA,50126,Not Available,Same as the National average,Not Available,Same as the National average,Not Available,Not Available,Not Available,Not Available,97.0,15.257142857142858,0.0,,0.0,,,,,,,
161381,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,3,Same as the National average,Not Available,Same as the National average,Same as the National average,Not Available,Not Available,Same as the National average,96.33333333333331,16.542857142857144,0.0,,0.0,0.0,,,0.0,,,
170006,VIA CHRISTI HOSPITAL PITTSBURG INC,1 MT CARMEL WAY,PITTSBURG,KS,66762,3,Same as the National average,Below the National average,Above the National average,Same as the National average,Same as the National average,Above the National average,Below the National average,85.16666666666667,14.508333333333333,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,,,
170009,SAINT JOHN HOSPITAL,3500 SOUTH 4TH STREET,LEAVENWORTH,KS,66048,4,Same as the National average,Not Available,Same as the National average,Above the National average,Same as the National average,Same as the National average,Not Available,88.42857142857143,15.514285714285714,0.0,,0.0,1.0,0.0,0.0,,,,
170012,SALINA REGIONAL HEALTH CENTER,400 SOUTH SANTA FE AVENUE,SALINA,KS,67401,3,Same as the National average,Below the National average,Same as the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,84.26086956521739,13.864285714285714,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,,,
170013,HAYS MEDICAL CENTER,2220 CANTERBURY DRIVE,HAYS,KS,67601,3,Same as the National average,Below the National average,Above the National average,Above the National average,Same as the National average,Above the National average,Below the National average,81.61904761904762,13.471428571428573,0.0,-1.0,1.0,1.0,0.0,1.0,-1.0,,,
170014,RANSOM MEMORIAL HOSPITAL,1301 S MAIN STREET,OTTAWA,KS,66067,4,Same as the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,Above the National average,Same as the National average,69.3125,14.122222222222224,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,
170016,ST FRANCIS HEALTH CENTER INC,1700 SW 7TH STREET,TOPEKA,KS,66606,3,Below the National average,Below the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,89.68421052631581,13.692857142857143,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,
170017,SUSAN B ALLEN MEMORIAL HOSPITAL,720 W CENTRAL ST,EL DORADO,KS,67042,3,Below the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,Above the National average,Same as the National average,74.55,15.47,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,
170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,1701 E 23RD AVENUE,HUTCHINSON,KS,67502,2,Below the National average,Same as the National average,Above the National average,Below the National average,Same as the National average,Same as the National average,Same as the National average,87.72727272727273,14.542857142857144,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,,,
170023,ST CATHERINE HOSPITAL,401 EAST SPRUCE,GARDEN CITY,KS,67846,3,Same as the National average,Same as the National average,Same as the National average,Below the National average,Above the National average,Above the National average,Same as the National average,83.76470588235293,14.93,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,,,
170027,PRATT REGIONAL MEDICAL CENTER,200 COMMODORE ST,PRATT,KS,67124,2,Same as the National average,Below the National average,Above the National average,Above the National average,Below the National average,Above the National average,Below the National average,73.70833333333333,14.03,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,,,
170039,SUMNER REGIONAL MEDICAL CENTER,1323 NORTH A STREET,WELLINGTON,KS,67152,Not Available,Not Available,Not Available,Not Available,Not Available,Below the National average,Above the National average,Not Available,60.26666666666666,17.400000000000002,,,,,-1.0,1.0,,,,
170040,UNIVERSITY OF KANSAS HOSPITAL,3901 RAINBOW BLVD,KANSAS CITY,KS,66103,3,Above the National average,Above the National average,Below the National average,Above the National average,Above the National average,Below the National average,Same as the National average,102.41666666666669,13.7,1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,,,
