,Address,City,Name,Rating,State,ZipCode
19350,260 International Cir,San Jose,Kaiser Permanente Medical Center,2.5,CA,95119
19351,260 International Cir,San Jose,The Permanente Medical Group,2.0,CA,95119
19352,One North 260 International Cir,San Jose,Kaiser Injection Clinic,3.0,CA,95119
19353,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
19354,350 Townsend St,San Francisco,Bay Area Home Health,0.0,CA,94107
19355,36860 Industrial Way,Sandy,Legacy Medical Group-Firwood,2.0,OR,97055
19356,2850 SE Powell Valley Rd,Gresham,Legacy-GoHealth Urgent Care - Gresham,2.5,OR,97045
19357,440 NW Division St,Gresham,Providence Medical Group,4.0,OR,97030
19358,2075 NE Division St,Gresham,Rose City Urgent Care and Family Practice,1.5,OR,97030
19359,831 NW Council Dr,Gresham,Columbia Pain and Spine Institute,3.0,OR,97030
19360,24076 SE Stark,Gresham,Center For Men's & Women's Urology,1.0,OR,97030
19361,10180 SE Sunnyside Rd,Clackamas,Kaiser Permanente Brookside Center,2.5,OR,97015
19362,1111 NE 99th Ave,Portland,The Oregon Clinic,3.5,OR,97220
19363,1900 SE McLoughlin Blvd,Oregon City,Legacy-GoHealth Urgent Care - Oregon City,4.0,OR,97045
19364,9290 SE Sunnybrook Blvd,Clackamas,Providence Clackamas Medical Plaza,4.5,OR,97015
19365,124 NE 181st Ave,Portland,The Wallace Medical Concern,1.5,OR,97230
19366,13518 SE 97th Ave,Clackamas,Northwest Sleep Health,4.0,OR,97015
19367,1500 Division St,Oregon City,Providence Williamette Falls Medical Center,2.5,OR,97045
19368,2020 SE 182nd Ave,Gresham,Rockwood Community Health Center,1.0,OR,97233
19369,12100 SE Stevens Ct,Clackamas,Kaiser Permanente Clackamas Eye Care,3.5,OR,97086
19370,9800 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Scott Medical Office,2.5,OR,97015
19371,4160 NE Sandy Blvd,Portland,Portland Urgent Care,4.0,OR,97212
19372,902 SE 164th Ave,Vancouver,ZOOM+Care - Mill Plain,4.5,WA,98683
19373,1508 Division St,Oregon City,Northwest Primary Care - Oregon City,5.0,OR,97045
19374,10100 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Talbert Medical Office,2.0,OR,97015
19375,12710 SE Division St,Portland,Multnomah County Health Department,4.0,OR,97236
19376,4805 NE Glisan St,Portland,Providence Portland Medical Center,4.0,OR,97213
19377,8935 SE Powell Blvd,Portland,Rosewood Family Health Center,2.5,OR,97266
19378,3325 SE Hawthorne Blvd,Portland,ZOOM+Care - Hawthorne District,4.0,OR,97214
19379,1700 NE 102nd Ave,Portland,Kaiser Permanente Gateway Medical Office,2.5,OR,97220
19380,10201 SE Main Street,Portland,Adventist Health Medical Group Portland Lung Clinic,4.0,OR,97216
19381,3231 SE 50th,Portland,Planned Parenthood - SE Portland Center,3.0,OR,97206
19382,7033 NE Sandy Blvd,Portland,AFC Urgent Care,3.0,OR,97213
19383,5847 NE 122nd Ave,Portland,The Portland Clinic - Columbia,3.0,OR,97220
19384,5050 NE Hoyt St,Portland,The Oregon Clinic,3.0,OR,97213
19385,1111 NE 99th Ave,Portland,Providence Heart Clinic at The Oregon,5.0,OR,97220
19386,819 NE 47th Avenue,Portland,Providence Cancer Center,4.0,OR,97213
19387,305 SE Chkalov Dr,Vancouver,Legacy-GoHealth Urgent Care - Cascade Park,4.5,WA,98683
19388,12029 NE Glenn Widing Dr,Portland,Apria Healthcare,1.5,OR,97220
19389,203 SE Park Plaza Dr Suite 140,Vancouver,Kaiser Permanente Mill Plain One Medical Office,5.0,WA,98684
19390,7410 Delaware Ln,Vancouver,Sea-Mar Community Health Center,2.0,WA,98664
19391,5050 NE Hoyt St,Portland,Providence Medical Group-Cascade,1.5,OR,97213
19392,2722 NE 33rd Ave,Portland,Northwest Surrogacy Center,1.0,OR,97212
19393,11803 SE Mill Plain Blvd,Vancouver,CSL Plasma,1.0,WA,98684
19394,4610 NE 77th Ave,Vancouver,Passport Health,2.5,WA,98662
19395,9430 NE Vancouver Mall Dr,Vancouver,Man Alive,5.0,WA,98662
19396,336 W Black Butte Blvd,Redmond,The Ross Clinic,5.0,OR,97756
19397,1501 NE Medical Center Dr,Bend,Bend Memorial Clinic,3.5,OR,97701
19398,1253 NW Canal Blvd,Redmond,St Charles Medical Center-Redmond,5.0,OR,97756
19399,1302 NE 3rd St,Bend,Mountain Medical Immediate Care,4.5,OR,97701
19400,865 SW Veterans Way,Redmond,Bend Memorial Clinic,1.0,OR,97756
19401,2088 NE Kim Ln,Bend,St Charles Medical Center - Bend,5.0,OR,97701
19402,1501 NE Medical Ctr Dr,Bend,Bend Memorial Clinic,2.5,OR,97701
19403,2084 NE Professional Ct.,Bend,Mosaic Medical,2.5,OR,97701
19404,61535 S Hwy 97,Bend,Coffman Vision Clinic,5.0,OR,97702
19405,464 NE Norton Ave,Bend,Center For Integrative Medicine,5.0,OR,97701
19406,36860 Industrial Way,Sandy,Legacy Medical Group-Firwood,2.0,OR,97055
19407,2850 SE Powell Valley Rd,Gresham,Legacy-GoHealth Urgent Care - Gresham,2.5,OR,97045
19408,440 NW Division St,Gresham,Providence Medical Group,4.0,OR,97030
19409,2075 NE Division St,Gresham,Rose City Urgent Care and Family Practice,1.5,OR,97030
19410,831 NW Council Dr,Gresham,Columbia Pain and Spine Institute,3.0,OR,97030
19411,24076 SE Stark,Gresham,Center For Men's & Women's Urology,1.0,OR,97030
19412,10180 SE Sunnyside Rd,Clackamas,Kaiser Permanente Brookside Center,2.5,OR,97015
19413,1111 NE 99th Ave,Portland,The Oregon Clinic,3.5,OR,97220
19414,1900 SE McLoughlin Blvd,Oregon City,Legacy-GoHealth Urgent Care - Oregon City,4.0,OR,97045
19415,9290 SE Sunnybrook Blvd,Clackamas,Providence Clackamas Medical Plaza,4.5,OR,97015
19416,124 NE 181st Ave,Portland,The Wallace Medical Concern,1.5,OR,97230
19417,13518 SE 97th Ave,Clackamas,Northwest Sleep Health,4.0,OR,97015
19418,1500 Division St,Oregon City,Providence Williamette Falls Medical Center,2.5,OR,97045
19419,2020 SE 182nd Ave,Gresham,Rockwood Community Health Center,1.0,OR,97233
19420,12100 SE Stevens Ct,Clackamas,Kaiser Permanente Clackamas Eye Care,3.5,OR,97086
19421,9800 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Scott Medical Office,2.5,OR,97015
19422,4160 NE Sandy Blvd,Portland,Portland Urgent Care,4.0,OR,97212
19423,902 SE 164th Ave,Vancouver,ZOOM+Care - Mill Plain,4.5,WA,98683
19424,1508 Division St,Oregon City,Northwest Primary Care - Oregon City,5.0,OR,97045
19425,10100 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Talbert Medical Office,2.0,OR,97015
19426,12710 SE Division St,Portland,Multnomah County Health Department,4.0,OR,97236
19427,4805 NE Glisan St,Portland,Providence Portland Medical Center,4.0,OR,97213
19428,8935 SE Powell Blvd,Portland,Rosewood Family Health Center,2.5,OR,97266
19429,3325 SE Hawthorne Blvd,Portland,ZOOM+Care - Hawthorne District,4.0,OR,97214
19430,1700 NE 102nd Ave,Portland,Kaiser Permanente Gateway Medical Office,2.5,OR,97220
19431,10201 SE Main Street,Portland,Adventist Health Medical Group Portland Lung Clinic,4.0,OR,97216
19432,3231 SE 50th,Portland,Planned Parenthood - SE Portland Center,3.0,OR,97206
19433,7033 NE Sandy Blvd,Portland,AFC Urgent Care,3.0,OR,97213
19434,5847 NE 122nd Ave,Portland,The Portland Clinic - Columbia,3.0,OR,97220
19435,5050 NE Hoyt St,Portland,The Oregon Clinic,3.0,OR,97213
19436,1111 NE 99th Ave,Portland,Providence Heart Clinic at The Oregon,5.0,OR,97220
19437,819 NE 47th Avenue,Portland,Providence Cancer Center,4.0,OR,97213
19438,305 SE Chkalov Dr,Vancouver,Legacy-GoHealth Urgent Care - Cascade Park,4.5,WA,98683
19439,12029 NE Glenn Widing Dr,Portland,Apria Healthcare,1.5,OR,97220
19440,203 SE Park Plaza Dr Suite 140,Vancouver,Kaiser Permanente Mill Plain One Medical Office,5.0,WA,98684
19441,7410 Delaware Ln,Vancouver,Sea-Mar Community Health Center,2.0,WA,98664
19442,5050 NE Hoyt St,Portland,Providence Medical Group-Cascade,1.5,OR,97213
19443,2722 NE 33rd Ave,Portland,Northwest Surrogacy Center,1.0,OR,97212
19444,11803 SE Mill Plain Blvd,Vancouver,CSL Plasma,1.0,WA,98684
19445,4610 NE 77th Ave,Vancouver,Passport Health,2.5,WA,98662
19446,9430 NE Vancouver Mall Dr,Vancouver,Man Alive,5.0,WA,98662
19447,336 W Black Butte Blvd,Redmond,The Ross Clinic,5.0,OR,97756
19448,1501 NE Medical Center Dr,Bend,Bend Memorial Clinic,3.5,OR,97701
19449,1253 NW Canal Blvd,Redmond,St Charles Medical Center-Redmond,5.0,OR,97756
19450,1302 NE 3rd St,Bend,Mountain Medical Immediate Care,4.5,OR,97701
19451,865 SW Veterans Way,Redmond,Bend Memorial Clinic,1.0,OR,97756
19452,2088 NE Kim Ln,Bend,St Charles Medical Center - Bend,5.0,OR,97701
19453,1501 NE Medical Ctr Dr,Bend,Bend Memorial Clinic,2.5,OR,97701
19454,2084 NE Professional Ct.,Bend,Mosaic Medical,2.5,OR,97701
19455,61535 S Hwy 97,Bend,Coffman Vision Clinic,5.0,OR,97702
19456,464 NE Norton Ave,Bend,Center For Integrative Medicine,5.0,OR,97701
19457,36860 Industrial Way,Sandy,Legacy Medical Group-Firwood,2.0,OR,97055
19458,2850 SE Powell Valley Rd,Gresham,Legacy-GoHealth Urgent Care - Gresham,2.5,OR,97045
19459,440 NW Division St,Gresham,Providence Medical Group,4.0,OR,97030
19460,2075 NE Division St,Gresham,Rose City Urgent Care and Family Practice,1.5,OR,97030
19461,831 NW Council Dr,Gresham,Columbia Pain and Spine Institute,3.0,OR,97030
19462,24076 SE Stark,Gresham,Center For Men's & Women's Urology,1.0,OR,97030
19463,10180 SE Sunnyside Rd,Clackamas,Kaiser Permanente Brookside Center,2.5,OR,97015
19464,1111 NE 99th Ave,Portland,The Oregon Clinic,3.5,OR,97220
19465,1900 SE McLoughlin Blvd,Oregon City,Legacy-GoHealth Urgent Care - Oregon City,4.0,OR,97045
19466,9290 SE Sunnybrook Blvd,Clackamas,Providence Clackamas Medical Plaza,4.5,OR,97015
19467,124 NE 181st Ave,Portland,The Wallace Medical Concern,1.5,OR,97230
19468,13518 SE 97th Ave,Clackamas,Northwest Sleep Health,4.0,OR,97015
19469,1500 Division St,Oregon City,Providence Williamette Falls Medical Center,2.5,OR,97045
19470,2020 SE 182nd Ave,Gresham,Rockwood Community Health Center,1.0,OR,97233
19471,12100 SE Stevens Ct,Clackamas,Kaiser Permanente Clackamas Eye Care,3.5,OR,97086
19472,9800 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Scott Medical Office,2.5,OR,97015
19473,4160 NE Sandy Blvd,Portland,Portland Urgent Care,4.0,OR,97212
19474,902 SE 164th Ave,Vancouver,ZOOM+Care - Mill Plain,4.5,WA,98683
19475,1508 Division St,Oregon City,Northwest Primary Care - Oregon City,5.0,OR,97045
19476,10100 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Talbert Medical Office,2.0,OR,97015
19477,12710 SE Division St,Portland,Multnomah County Health Department,4.0,OR,97236
19478,4805 NE Glisan St,Portland,Providence Portland Medical Center,4.0,OR,97213
19479,8935 SE Powell Blvd,Portland,Rosewood Family Health Center,2.5,OR,97266
19480,3325 SE Hawthorne Blvd,Portland,ZOOM+Care - Hawthorne District,4.0,OR,97214
19481,1700 NE 102nd Ave,Portland,Kaiser Permanente Gateway Medical Office,2.5,OR,97220
19482,10201 SE Main Street,Portland,Adventist Health Medical Group Portland Lung Clinic,4.0,OR,97216
19483,3231 SE 50th,Portland,Planned Parenthood - SE Portland Center,3.0,OR,97206
19484,7033 NE Sandy Blvd,Portland,AFC Urgent Care,3.0,OR,97213
19485,5847 NE 122nd Ave,Portland,The Portland Clinic - Columbia,3.0,OR,97220
19486,5050 NE Hoyt St,Portland,The Oregon Clinic,3.0,OR,97213
19487,1111 NE 99th Ave,Portland,Providence Heart Clinic at The Oregon,5.0,OR,97220
19488,819 NE 47th Avenue,Portland,Providence Cancer Center,4.0,OR,97213
19489,305 SE Chkalov Dr,Vancouver,Legacy-GoHealth Urgent Care - Cascade Park,4.5,WA,98683
19490,12029 NE Glenn Widing Dr,Portland,Apria Healthcare,1.5,OR,97220
19491,203 SE Park Plaza Dr Suite 140,Vancouver,Kaiser Permanente Mill Plain One Medical Office,5.0,WA,98684
19492,7410 Delaware Ln,Vancouver,Sea-Mar Community Health Center,2.0,WA,98664
19493,5050 NE Hoyt St,Portland,Providence Medical Group-Cascade,1.5,OR,97213
19494,2722 NE 33rd Ave,Portland,Northwest Surrogacy Center,1.0,OR,97212
19495,11803 SE Mill Plain Blvd,Vancouver,CSL Plasma,1.0,WA,98684
19496,4610 NE 77th Ave,Vancouver,Passport Health,2.5,WA,98662
19497,9430 NE Vancouver Mall Dr,Vancouver,Man Alive,5.0,WA,98662
19498,1835 Cunningham Ave,San Jose,Pacific Free Clinic,5.0,CA,95122
19499,2470 Alvin Ave,San Jose,Planned Parenthood - Mar Monte Community Clinic,3.0,CA,95121
19500,1642 E Capitol Expy,San Jose,Indian Health Center of Santa Clara Valley - Silver Creek,1.0,CA,95121
19501,1650 S White Rd,San Jose,Foothill Community Health Center,1.0,CA,95127
19502,2470 Alvin Ave,San Jose,East Valley Community Clinic,1.0,CA,95121
19503,3030 Alum Rock Ave,San Jose,CompreCare Health Center,2.0,CA,95127
19504,1066 S White Rd,San Jose,Foothill Family Clinic,1.5,CA,95127
19505,12 N White Rd,San Jose,RealOptions Pregnancy Medical Clinics,5.0,CA,95127
19506,459 S Capitol Ave Ste 4,San Jose,First Health Clinic,3.0,CA,95127
19507,3131 Alum Rock Ave,San Jose,Planned Parenthood - Eastside Health Center,2.5,CA,95127
19508,36860 Industrial Way,Sandy,Legacy Medical Group-Firwood,2.0,OR,97055
19509,2850 SE Powell Valley Rd,Gresham,Legacy-GoHealth Urgent Care - Gresham,2.5,OR,97045
19510,440 NW Division St,Gresham,Providence Medical Group,4.0,OR,97030
19511,2075 NE Division St,Gresham,Rose City Urgent Care and Family Practice,1.5,OR,97030
19512,1700 SE 257 Ave,Vancouver,Adventist Health Adventist Medical Center,0.0,WA,98683
19513,24076 SE Stark,Gresham,Center For Men's & Women's Urology,1.0,OR,97030
19514,9290 SE Sunnybrook Blvd,Clackamas,Providence Clackamas Medical Plaza,4.5,OR,97015
19515,1500 Division St,Oregon City,Providence Williamette Falls Medical Center,2.5,OR,97045
19516,9800 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Scott Medical Office,2.5,OR,97015
19517,4160 NE Sandy Blvd,Portland,Portland Urgent Care,4.0,OR,97212
19518,902 SE 164th Ave,Vancouver,ZOOM+Care - Mill Plain,4.5,WA,98683
19519,12710 SE Division St,Portland,Multnomah County Health Department,4.0,OR,97236
19520,8935 SE Powell Blvd,Portland,Rosewood Family Health Center,2.5,OR,97266
19521,1700 NE 102nd Ave,Portland,Kaiser Permanente Gateway Medical Office,2.5,OR,97220
19522,10201 SE Main Street,Portland,Adventist Health Medical Group Portland Lung Clinic,4.0,OR,97216
19523,3231 SE 50th,Portland,Planned Parenthood - SE Portland Center,3.0,OR,97206
19524,7033 NE Sandy Blvd,Portland,AFC Urgent Care,3.0,OR,97213
19525,5847 NE 122nd Ave,Portland,The Portland Clinic - Columbia,3.0,OR,97220
19526,819 NE 47th Avenue,Portland,Providence Cancer Center,4.0,OR,97213
19527,305 SE Chkalov Dr,Vancouver,Legacy-GoHealth Urgent Care - Cascade Park,4.5,WA,98683
19528,12029 NE Glenn Widing Dr,Portland,Apria Healthcare,1.5,OR,97220
19529,203 SE Park Plaza Dr Suite 140,Vancouver,Kaiser Permanente Mill Plain One Medical Office,5.0,WA,98684
19530,7410 Delaware Ln,Vancouver,Sea-Mar Community Health Center,2.0,WA,98664
19531,5050 NE Hoyt St,Portland,Providence Medical Group-Cascade,1.5,OR,97213
19532,4610 NE 77th Ave,Vancouver,Passport Health,2.5,WA,98662
19533,9430 NE Vancouver Mall Dr,Vancouver,Man Alive,5.0,WA,98662
19534,1870 Lundy Ave,San Jose,North East Medical Services - 1870 Lundy Clinic,3.0,CA,95131
19535,1621 S Main St,Milpitas,K & Y Groups Inc.,5.0,CA,95035
19536,571 Cottonwood Dr,San Jose,Bristol-Myers Squibb,5.0,CA,95131
19537,511 Montague Expressway,Milpitas,My Best Homecare,2.0,CA,95035
19538,3571 N First St,San Jose,Cisco LifeConnections Health Center & Pharmacy,4.0,CA,95134
19539,200 Jose Figueres Ave,San Jose,Cancer Care Institute,5.0,CA,95116
19540,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
19541,2470 Alvin Ave,San Jose,Planned Parenthood - Mar Monte Community Clinic,3.0,CA,95121
19542,2470 Alvin Ave,San Jose,East Valley Community Clinic,1.0,CA,95121
19543,1642 E Capitol Expy,San Jose,Indian Health Center of Santa Clara Valley - Silver Creek,1.0,CA,95121
19544,500 Tully Rd,San Jose,Valley Health Center at Tully,3.5,CA,95111
19545,989 Story Rd,San Jose,"Randal T. Pham, M.D., M.S., F.A.C.S",3.5,CA,95122
19546,1650 S White Rd,San Jose,Foothill Community Health Center,1.0,CA,95127
19547,1893 Monterey Rd,San Jose,U.S. HealthWorks Medical Group,2.5,CA,95112
19548,225 N Jackson Ave,San Jose,Regional Medical Center,3.0,CA,95116
19549,200 Jose Figueres Ave,San Jose,Advanced Surgical Associates,4.5,CA,95116
19550,725 E Santa Clara St,San Jose,Gardner Downtown Health Center,1.0,CA,95112
19551,282 San Jose Ave,San Jose,Silicon Valley Veterans Care Collective,3.5,CA,95125
19552,150 N Jackson Ave,San Jose,South Bay Gastroenterology,1.0,CA,95116
19553,1870 Lundy Ave,San Jose,North East Medical Services - 1870 Lundy Clinic,3.0,CA,95131
19554,225 N Jackson Ave,San Jose,Regional Medical Center,3.0,CA,95116
19555,255 N White Rd,San Jose,CareMore,2.5,CA,95127
19556,770 E. Calaveras Blvd.,Milpitas,Kaiser Permanente Milpitas Medical Offices,3.5,CA,95035
19557,200 Jose Figueres Ave,San Jose,Cancer Care Institute,5.0,CA,95116
19558,1993 McKee Rd,San Jose,Valley Health Center East Valley,2.0,CA,95116
19559,3030 Alum Rock Ave,San Jose,CompreCare Health Center,2.0,CA,95127
19560,2231 Fortune Dr,San Jose,Wunder Drug Testing Center,5.0,CA,95131
19561,1075 N 10th St,San Jose,Buddy's Cannabis,4.5,CA,95112
19562,589 Los Coches St,Milpitas,Kaiser Permanente Medical Offices - Milpitas Pediatrics,4.0,CA,95035
19563,2340 Montpelier Dr,San Jose,San Jose Gastroenterology,2.5,CA,95116
19564,12 N White Rd,San Jose,RealOptions Pregnancy Medical Clinics,5.0,CA,95127
19565,175 N Jackson Ave,San Jose,Spark Sleep Solutions,4.0,CA,95116
19566,2340 Montpelier Dr,San Jose,Montpelier Surgery Center,0.0,CA,95116
19567,200 Jose Figueres Ave,San Jose,Advanced Surgical Associates,4.5,CA,95116
19568,511 Montague Expressway,Milpitas,My Best Homecare,2.0,CA,95035
19569,3131 Alum Rock Ave,San Jose,Planned Parenthood - Eastside Health Center,2.5,CA,95127
19570,483 Sinclair Frontage Rd,Milpitas,Torrent Laboratory,3.0,CA,95035
19571,459 S Capitol Ave Ste 4,San Jose,First Health Clinic,3.0,CA,95127
19572,150 N Jackson Ave,San Jose,South Bay Gastroenterology,1.0,CA,95116
19573,1001 S Milpitas Blvd,Milpitas,Life Scan,4.0,CA,95035
19574,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
19575,841 Blossom Hill Rd,San Jose,Prenatal Peek - 3D/4D Ultrasound,4.5,CA,95123
19576,554 Blossom Hill Rd,San Jose,Samaritan Medical Care Center,2.5,CA,95123
19577,5710 Cahalan Ave,San Jose,Baby Imagine Inc,4.5,CA,95123
19578,393 Blossom Hill Rd,San Jose,"Alan B Goldsobel, MD",3.5,CA,95123
19579,1071 Blossom Hill Rd,San Jose,Pamf Sutter Health- Blossom Hill,5.0,CA,95123
19580,2998 S Bascom Ave,San Jose,After Hours Healthcare Clinic - Los Gatos/Campbell,4.0,CA,95124
19581,2504 Samaritan Dr,San Jose,Crescent Medical Center,4.5,CA,95124
19582,2591 S Bascom Ave,Campbell,SVCare Bascom,5.0,CA,95008
19583,3333 S Bascom Ave,Campbell,Palm Villa,4.5,CA,95008
19584,14527 S Bascom Ave,Los Gatos,"Kenneth A Miller, MD",3.5,CA,95032
19585,3803 S Bascom Ave,Campbell,Bascom Surgery Center,5.0,CA,95008
19586,15899 Los Gatos Almaden Rd,Los Gatos,Scanbabies - LRD Diagnostic Ultrasound Service,5.0,CA,95032
19587,2410 Samaritan Drive,San Jose,Endoscopy Center of Silicon Valley,5.0,CA,95124
19588,2516 Samaritan Dr,San Jose,Mind & Body Pain Clinic,4.5,CA,95124
19589,15195 National Ave,Los Gatos,Breast Imaging Specialists,4.5,CA,95032
19590,14830 Los Gatos Blvd,Los Gatos,Vital Health Institute,4.5,CA,95032
19591,1071 Blossom Hill Rd,San Jose,Pamf Sutter Health- Blossom Hill,5.0,CA,95123
19592,2255 S Bascom Ave,Campbell,South Bay Vascular Center and Vein Institute,4.5,CA,95008
19593,2410 Samaritan Dr,Los Gatos,Radiological Associates Medical Group,1.0,CA,95032
19594,2951 Winchester Blvd,Campbell,Vein Specialty Medical Clinic,4.5,CA,95008
19595,350 De Soto Dr,Los Gatos,Stonebrook Health & Rehabilitation,3.0,CA,95032
19596,15400 National Ave,Los Gatos,Breast Care Center,5.0,CA,95032
19597,2589 Samaritan Dr,San Jose,Stanford Cancer Center  South Bay,5.0,CA,95124
19598,14601 S Bascom Ave,Los Gatos,Silicon Valley Surgery Center,4.5,CA,95032
19599,15001 National Ave,Los Gatos,Mirage Imaging Center,5.0,CA,95032
19600,16400 Lark Ave,Los Gatos,Los Gatos Urgent Care,3.5,CA,95032
19601,5440 Thornwood Dr,San Jose,Planned Parenthood - Blossom Hill Health Center,3.5,CA,95123
19602,14651 S Bascom Ave,Los Gatos,Laser Nail Therapy Clinic,4.5,CA,95032
19603,Silicon Valley Sports Medicine,Campbell,"Tiffany L Gorman, MD",4.5,CA,95008
19604,6065 Meridian Ave,San Jose,Broberg Physical Therapy,5.0,CA,95120
19605,300 Orchard City Dr,Campbell,San Andreas Regional Center,3.0,CA,95008
19606,15251 National Ave,Los Gatos,National Ambulatory Surgery Ctr,4.0,CA,95032
19607,221 E Hacienda Ave,Campbell,Silicon Valley Spine Institute,3.5,CA,95008
19608,2052 Lincoln Ave,San Jose,Brannons Medical,2.5,CA,95125
